trajectory_id,task_id,family,representation,variant,task_text,reference_solution,alignment_method,boundary_crossed,reference_start_token_index,base_token_count_metadata,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,std_entropy_valid_vocab,cumulative_entropy_valid_vocab,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_valid_vocab,reference_in_top20_fraction,mean_reference_surprisal
ordered_intersection__nl__v3,ordered_intersection,ordered_intersection,nl,3,"Given two lists, return values from the first list that also occur in the second list, preserving duplicates and order from the first list.","Initialize an empty result. Process each value in the first list. If that value occurs in the second list, append it to the result. Produce the result.",fast_offsets,False,38,38,34,33,True,0.6162274451644132,0.47952204942703247,0.5157549912674267,20.335505690425634,0.6856970874818437,0.5235053300857544,0.5734134245956203,22.628003886900842,0.8103951586015297,0.8957486152648926,0.9926493926481768,0.42424242424242425,0.18181818181818182,4,3,0.527552621322684,0.5894171628751792,0.9393939393939394,1.337516029672274
sum_negative__nl__v1,sum_negative,sign_sum,nl,1,"Given a list of numbers, sum only the negative values.","Start the total at zero. Examine every number. Whenever a number is less than zero, add it to the total. Return the total after the list has been processed.",fast_offsets,False,22,22,37,36,True,0.8996889031388693,0.7608321309089661,0.7275240482894177,32.388800512999296,1.0128774201083515,0.7896263897418976,0.8540080572924849,36.46358712390065,0.7207149368607335,0.8001177608966827,0.9846867604388131,0.3888888888888889,0.08333333333333333,4,1,0.7355098232626915,0.8581007589186941,0.9444444444444444,1.4561157849319797
keep_letters__python__v1,keep_letters,string_filter,python,1,"Given a string, return a new string containing only alphabetic characters.","def keep_letters(text):
    result = """"
    for char in text:
        if char.isalpha():
            result += char
    return result",fast_offsets,False,26,26,37,36,True,0.3287008585498875,0.04549674317240715,0.598857071399886,11.83323090779595,0.35968822964544717,0.0496769193559885,0.674028298525257,12.948776267236099,0.8972264938056469,0.9934259355068207,0.9961502204338709,0.7777777777777778,0.5277777777777778,20,11,0.47154404245583076,0.5114314622910959,1.0,0.30836687815220404
is_strictly_increasing__python__v3,is_strictly_increasing,monotonicity,python,3,"Given a list of numbers, determine whether it is strictly increasing.","def is_strictly_increasing(entry):
    for element in range(1, len(entry)):
        if entry[element - 1] >= entry[element]:
            return False
    return True",fast_offsets,False,23,23,49,48,True,0.22517224561094432,0.0481862835586071,0.41719193664791626,10.808267789325328,0.24258350834376566,0.05091116949915886,0.46281005802493885,11.644008400500752,0.9269545854379734,0.9934214949607849,0.9980489040414492,0.8541666666666666,0.5833333333333334,16,9,0.28733170546152864,0.3045890705432109,0.9791666666666666,0.6110624256339937
rotate_right_one__python__v2,rotate_right_one,rotation,python,2,"Given a non-empty list, rotate it right by one position.","def rotate_right_one(current):
    item = [current[-1]]
    for value in current[:-1]:
        item.append(value)
    return item",fast_offsets,False,24,24,40,39,True,0.49514099172889614,0.3511006236076355,0.5182386966863978,19.31049867742695,0.5409800463672488,0.3925137519836426,0.6005149128863421,21.098221808322705,0.8302056758831708,0.9257591366767883,0.9945153899681873,0.5384615384615384,0.28205128205128205,5,4,0.4952206064481288,0.5596776275442129,0.9487179487179487,1.0737725179080884
partition_by_threshold__nl__v3,partition_by_threshold,partition,nl,3,"Given a list of numbers and a threshold, return two lists: values below the threshold and values at least the threshold, preserving order.",Initialize two empty result lists. Process each number and append it to the below-threshold list or the other list according to the comparison. Produce both lists.,fast_offsets,False,38,38,34,33,True,0.8520087294252308,0.8954931497573853,0.6189738150250532,28.116288071032614,0.9432401169571235,0.9501394033432007,0.7213056266499704,31.126923859585077,0.7262995071483381,0.7078815698623657,0.9884899746287953,0.30303030303030304,0.15151515151515152,4,2,0.6701166188868228,0.7836183467588853,0.9393939393939394,2.1385212182455384
adjacent_differences__python__v2,adjacent_differences,adjacent_transform,python,2,"Given a list of numbers, create a list of differences between each value and its predecessor.","def adjacent_differences(current):
    value = []
    for item in range(1, len(current)):
        value.append(current[item] - current[item - 1])
    return value",fast_offsets,False,30,30,49,48,True,0.4052916698528861,0.09838543087244034,0.5896933783901263,19.454000152938534,0.4457543513162818,0.10035624355077744,0.6649262423934018,21.396208863181528,0.8655597061539689,0.9836121797561646,0.9951459926863512,0.6666666666666666,0.4375,7,3,0.5373882236073111,0.5900740283665228,0.9583333333333334,0.9175356296591417
count_unique_words__nl__v1,count_unique_words,word_count,nl,1,"Given a string containing words separated by whitespace, count the distinct words.","Split the string on whitespace, place the words into a set, and return the size of the set.",fast_offsets,False,24,24,21,20,True,0.9009620249271393,0.9874324202537537,0.6083434410913475,18.019240498542786,0.990257166326046,1.0386970043182373,0.6902396832357427,19.80514332652092,0.7038383439183236,0.7124983966350555,0.9891715407371521,0.35,0.0,4,0,0.6397082797790828,0.7322798810507122,0.95,0.8565010762773454
count_even__python__v3,count_even,parity_count,python,3,"Given a list of integers, count how many values are even.","def count_even(x):
    element = 0
    for entry in x:
        if entry % 2 == 0:
            element += 1
    return element",fast_offsets,False,23,23,41,40,True,0.3636053136026021,0.1416003331542015,0.5304186973390361,14.544212544104084,0.39269664167950397,0.14425665140151978,0.5787922899560755,15.707865667180158,0.8976231694221497,0.9698927402496338,0.9968459293246269,0.8,0.3,17,6,0.40285258502580035,0.4305684117254061,0.925,0.8616578618688436
filter_mapping_by_value__nl__v3,filter_mapping_by_value,dictionary_transform,nl,3,"Given a dictionary with numeric values and a threshold, return a new dictionary containing only entries whose value is greater than the threshold.","Initialize with an empty result dictionary. Process each key and value. If the value is greater than the threshold, copy that entry into the result. Produce the result.",fast_offsets,False,35,35,35,34,True,0.706498769344762,0.634574830532074,0.5506572297244439,24.020958157721907,0.824788058121853,0.6506468951702118,0.7465182434571512,28.042793976143003,0.7689313673797775,0.8372281491756439,0.9846889061086318,0.4411764705882353,0.08823529411764706,5,1,0.5593821228848714,0.7225656246371341,0.9117647058823529,1.861076979267904
filter_nonnegative__python__v2,filter_nonnegative,sign_filter,python,2,"Given a list of numbers, create a new list containing only values greater than or equal to zero.","def filter_nonnegative(current):
    item = []
    for value in current:
        if value >= 0:
            item.append(value)
    return item",fast_offsets,False,30,30,42,41,True,0.3726836903980456,0.06949837505817413,0.6037640380679394,15.28003130631987,0.41306486363783934,0.07069747149944305,0.6754491216310518,16.935659409151413,0.8826192442963763,0.9897681474685669,0.9952515959739685,0.7804878048780488,0.4878048780487805,23,8,0.43332115942030214,0.4777884314942639,0.9512195121951219,1.0572346768151364
ordered_intersection__nl__v1,ordered_intersection,ordered_intersection,nl,1,"Given two lists, return values from the first list that also occur in the second list, preserving duplicates and order from the first list.","Create an empty result. Examine each value in the first list. If that value occurs in the second list, append it to the result. Return the result.",fast_offsets,False,38,38,34,33,True,0.6702015180930947,0.5058549642562866,0.5454061160956192,22.116650097072124,0.7658231883789554,0.5696848034858704,0.6623644884757092,25.272165216505527,0.7985926297577944,0.840076208114624,0.9885056921930024,0.3939393939393939,0.09090909090909091,4,3,0.5947277336381376,0.7091564456932247,0.9696969696969697,1.0229666980166892
string_palindrome__python__v3,string_palindrome,palindrome_test,python,3,"Given a string, determine whether it reads the same forward and backward.","def string_palindrome(x):
    element = 0
    entry = len(x) - 1
    while element < entry:
        if x[element] != x[entry]:
            return False
        element += 1
        entry -= 1
    return True",fast_offsets,False,25,25,65,64,True,0.4017374405972305,0.165127232670784,0.5536108700358365,25.71119619822275,0.4585697447569146,0.16682443022727966,0.6863320747431928,29.348463664442534,0.8790441444143653,0.9689525067806244,0.9919670186936855,0.6875,0.359375,19,8,0.38651232391532087,0.468486889837391,0.96875,0.7067265474357356
count_unique_words__python__v3,count_unique_words,word_count,python,3,"Given a string containing words separated by whitespace, count the distinct words.","def count_unique_words(element):
    x = element.split()
    entry = set(x)
    return len(entry)",fast_offsets,False,24,24,32,31,True,0.5459258037153631,0.2906332015991211,0.6025393073544815,16.923699915176257,0.6154399342579587,0.30776265263557434,0.6894541353979998,19.07863796199672,0.8376889440321154,0.9472774267196655,0.9920109721922106,0.5483870967741935,0.25806451612903225,5,3,0.6288092391099781,0.7197408530395478,0.9032258064516129,1.3271405194846597
gcd_list__python__v1,gcd_list,gcd_family,python,1,"Given a non-empty list of nonnegative integers, compute the greatest common divisor of all values.","def gcd_list(values):
    current = values[0]
    for value in values[1:]:
        a = current
        b = value
        while b != 0:
            a, b = b, a % b
        current = a
    return current",fast_offsets,False,31,31,64,63,True,0.22949463239412926,0.04140881448984146,0.4512490225571707,14.458161840830144,0.25610429428660797,0.04348604381084442,0.5246100627060113,16.134570540056302,0.9263748531303708,0.9941980242729187,0.9968700162948124,0.8571428571428571,0.5714285714285714,17,9,0.3064794357134463,0.3392271653730507,0.9841269841269841,0.4762693234868327
dedupe_first__python__v2,dedupe_first,deduplication,python,2,"Given a list, remove duplicate values while keeping the first occurrence of each value.","def dedupe_first(current):
    item = []
    for value in current:
        if value not in item:
            item.append(value)
    return item",fast_offsets,False,26,26,40,39,True,0.39508404741541314,0.09122684597969055,0.6393730501779771,15.408277849201113,0.47289706874065673,0.09313050657510757,0.8021429252977602,18.442985680885613,0.8831931956303425,0.9853059649467468,0.9890264715903845,0.7435897435897436,0.48717948717948717,20,13,0.4559894982284229,0.5397756476641485,0.9487179487179487,1.1701980002294594
anti_diagonal_sum__nl__v3,anti_diagonal_sum,diagonal_aggregate,nl,3,"Given a square matrix, calculate the sum of its anti-diagonal.","Initialize a total at zero. For every row index, add the element whose column index is the mirrored position from the right. Produce the total.",fast_offsets,False,26,26,32,31,True,1.3400123073689398,1.4330796003341675,0.6993747153667973,41.54038152843714,1.5615724995732307,1.5916095972061157,0.8773869902065189,48.40874748677015,0.576646077056085,0.5515567064285278,0.9671162539912809,0.16129032258064516,0.06451612903225806,1,1,0.8059334946175416,1.012517871707678,0.9354838709677419,2.1520250591359313
matrix_find_position__nl__v1,matrix_find_position,matrix_search,nl,1,"Given a matrix and a target value, return the row and column of the first occurrence in row-major order, or minus one for both if absent.","Scan rows from top to bottom and columns from left to right. When a value equals the target, return its row and column indices. If no match exists, return minus one for both indices.",fast_offsets,False,41,41,39,38,True,1.0065860781377476,0.9664914906024933,0.7426320098645416,38.25027096923441,1.1698962046862824,1.1688430905342102,0.8909223177932493,44.456055778078735,0.6680565048989496,0.6957078576087952,0.9777059555053711,0.34210526315789475,0.15789473684210525,4,3,0.7194041758272294,0.8364455950119205,1.0,0.9344081940607315
